plate_id,trip_id,overspeed_ratio,overspeed_intensity,hard_brake_rate,hard_accel_rate,speed_std,speed_entropy,acc_rms,continuous_over4h_ratio,night_ratio,bridge_tunnel_exposure,city_exposure,density_exposure,n_points,distance_km,duration_h,mean_speed,recon_error_mean,recon_error_p90,n_windows,risk_index,risk_index_ind_only,risk_index_anom_only,grade_q,grade_km,grade,grade_name,is_high_risk
9171117,3010,0.0,0.0,80.0980029466034,68.65543109708862,20.308011042942052,1.4675000430191845,0.14073929750357048,0.0,0.0,0.0,0.0,0.0,88,17.47858808581404,0.7333333333333333,22.691255568388055,0.7221087455749512,1.1223702907562256,5,0.06427145949513449,0.016759591053723474,0.7358630952380952,2,1,1,中风险,0
9171117,4000,0.0,0.0,70.93156439114541,74.11949986939914,23.345560920099214,1.481211306212903,0.218388569087631,0.0,0.0,0.0,0.0,0.0,403,125.47305387093664,3.3583333333333334,35.91563275434243,1.6863054966926574,2.341412878036499,25,0.13822896665221107,0.017508226893052523,0.9728422619047619,3,3,3,极高风险,1
9171117,4001,0.0,0.0,54.46412203565599,58.35441646677428,22.014143583805275,1.4860722004766966,0.15829883948702717,0.0,0.0,0.0,0.0,0.0,75,25.70499528264612,0.625,40.556444444444445,0.7142675071954727,0.7560086011886596,4,0.06306514456132435,0.013938673757089785,0.7302827380952381,2,1,1,中风险,0
9171117,4002,0.0,0.0,12.510385725374165,11.509554867344232,19.40142911441891,1.048414132729129,0.08768306806444467,0.0,0.0,0.0,0.0,0.0,413,199.83396634440936,3.441666666666667,57.79793903795846,0.23118862755596636,0.6846803545951844,25,0.02075924703019558,0.0061353922769779145,0.20200892857142858,0,0,0,低风险,0
9171117,4003,0.0,0.0,62.37661935916448,58.91125161698867,17.837461988884563,1.2625483688372108,0.1332131964507365,0.0,0.897196261682243,0.0,0.0,0.0,107,28.85696625582741,0.8916666666666667,32.05273698264352,0.5528078774611155,0.7063908874988556,6,0.10341887305585543,0.09595870326670392,0.5859375,3,2,2,高风险,0
9171117,4004,0.0,0.0,44.85171456903732,36.6968573746669,20.874557924121827,1.2709414966302475,0.12013057458063948,0.0,0.0,0.0,0.0,0.0,138,24.52526086392621,1.15,22.220252867652697,0.7497380338609219,1.1685465455055237,8,0.06546219688013988,0.010741526884383502,0.7548363095238095,2,1,1,中风险,0
9171117,4005,0.0,0.0,15.713579632369273,13.332734233525445,24.068534755565057,1.1358217669865867,0.1392598335889147,0.0,0.0,0.0,0.0,0.0,423,210.00943624596823,3.525,58.79350552353585,0.6973543735221028,1.7658923268318176,26,0.060797565504956456,0.008107157859686503,0.7213541666666666,2,1,1,中风险,0
9171117,4006,0.0,0.0,54.36778947160368,50.69429018298182,25.004760905804158,1.4491934130870414,0.21588170825744943,0.0,0.0,0.0,0.0,0.0,375,136.11000321918593,3.125,42.39117465440187,1.7039554352345674,2.4111251831054688,23,0.13924072495254688,0.014511186822031829,0.9743303571428571,3,3,3,极高风险,1
9171117,4007,0.0,0.0,58.000824736634925,50.970421738254934,20.20636210859603,1.4594100102802543,0.15182700845040606,0.0,0.0,0.0,0.0,0.0,181,56.895742689597114,1.5083333333333333,37.17012174005707,0.7300824468786066,1.0567444562911987,11,0.06426908244434884,0.013443386902226476,0.7395833333333334,2,1,1,中风险,0
9171117,4010,0.0,0.0,19.319970751790542,19.319970751790542,15.685338277499556,1.1809747403616409,0.0942001712138039,0.0,0.0,0.0,0.0,0.0,62,15.527973818086473,0.5166666666666667,30.302729528535984,0.2698419193426768,0.3530367314815521,3,0.024214226162853767,0.0066590668782405636,0.24851190476190477,0,0,0,低风险,0
